ID,Chla,Precip,Depth,Area,WRT,Vol,TNLA,TrophicIndex,En/Lin-N,De/Lin-N,ln(En/Lin)-N,ln(De/Lin)-N,En/Lin-P,De/Lin-P,ln(En/Lin)-P,ln(De/Lin)-P,ln(En/De) of N,ln(En/De) of P,Long,Lat
172014,20.2,585.376,43.9,6.76,109.9,297000000,20.9061,3,0.015874543,0.330960086,-4.143038514,-1.105757498,0.017659642,0.592410653,-4.036473345,-0.523555214,-3.037281017,-3.512918131,-89.7053,40.548
172017,5.8,518.2289143,42.7,7.21,398.2,308000000,19.963,2,0.015924527,0.525835577,-4.139894806,-0.642766707,0.019749863,0.75036764,-3.924608735,-0.287192006,-3.497128099,-3.637416729,-104.9608,40.549
172027,214.2,664.5715428,39.8,1.03,458.5,41000000,24.2574,4,0.32299437,2.009219779,-1.130120386,0.697746477,0.277753356,2.437628556,-1.281021768,0.891025663,-1.827866864,-2.172047431,-93.0324,40.5313
172079,51.1,498.2628571,7.4,1.38,139.7,10150000,16.6913,4,0.717067515,0.825338832,-0.33258528,-0.191961271,0.390341982,1.307919557,-0.940732048,0.26843775,-0.140624008,-1.209169798,-104.8887,40.5357
172164,2.1,548.9518858,20.8,1.07,52.4,22200000,20.8208,2,0.069863379,0.289965847,-2.661213678,-1.237992132,0.093588089,0.631953014,-2.368852161,-0.458940232,-1.423221546,-1.909911929,-81.2481,40.544
172168,1.6,428.1905143,30.4,2.04,309.8,62000000,27.1674,1,0.02293784,0.724077751,-3.774967334,-0.322856502,0.019251758,1.07394793,-3.950152873,0.071341512,-3.452110833,-4.021494385,-121.3097,40.5137
172198,3.6,625.6740571,41.8,4.9,114,205100000,23.2026,2,0.011521944,0.269026964,-4.463501859,-1.312943667,0.018601609,0.503799828,-3.984507214,-0.685576256,-3.150558192,-3.298930958,-121.0208,40.5124
172214,1.2,863.5275428,50.4,2.29,312.4,115400000,21.9273,1,0.016718277,0.696478124,-4.091252748,-0.361718894,0.012180445,1.032705384,-4.407923476,0.032181945,-3.729533854,-4.440105421,-79.5586,40.4827
172215,3.1,422.0603429,17.4,3.38,292.4,58720000,16.659,2,0.070449193,0.574474852,-2.652863489,-0.554298956,0.064104025,0.868911356,-2.747248131,-0.140514166,-2.098564533,-2.606733965,-105.786,40.4994
172244,13.6,623.12,84.2,2,79.9,168500000,26.9261,3,0.021712747,0.428569388,-3.829855751,-0.847302623,0.033960908,0.809879561,-3.382545174,-0.210869733,-2.982553128,-3.171675441,-82.501,40.5094
172248,20.7,448.1962285,17.9,4.48,48.9,80000000,20.0157,3,0.033098647,0.228141004,-3.408262886,-1.477791401,0.034861453,0.485883202,-3.356373553,-0.721787009,-1.930471485,-2.634586544,-105.0097,40.4907
172250,82.7,537.4132572,95,4.23,185.3,402000000,27.2825,4,0.024720467,0.646172858,-3.700123749,-0.43668823,0.02936741,0.976489487,-3.527869712,-0.023791294,-3.263435519,-3.504078418,-86.0182,40.4888
172288,13.973,431.1752,21.7,2.3,710.1,50000000,27.6584,3,0.143601429,1.696150625,-1.940713671,0.528361345,0.161089734,1.979570827,-1.825793715,0.682880067,-2.469075017,-2.508673782,-81.1747,40.4796
172344,2.8,350.7613715,16.9,1.08,2824.1,18300000,23.4697,2,0.475013215,3.923154252,-0.744412654,1.366895986,0.464818315,3.536480344,-0.76610867,1.263131979,-2.111308641,-2.02924065,-75.2233,40.4598
172345,5.3,269.0504,10.4,2.7,1.2,28000000,22.3735,2,0.007019743,0.017185301,-4.959028681,-4.063700873,0.015348938,0.087521204,-4.176708983,-2.435874181,-0.895327808,-1.740834802,-76.7165,40.4733
172350,0.9,292.032,16.1,3.38,552.4,54500000,21.4762,1,0.036562476,0.87100434,-3.308732804,-0.13810832,0.021692379,1.144307125,-3.830794282,0.134799323,-3.170624484,-3.965593605,-105.0333,40.4338
172457,41.6,260.1078857,16.5,5.04,2.5,83100000,21.2943,4,0.012441964,0.036123955,-4.386680365,-3.320799065,0.015692088,0.141983944,-4.154598629,-1.952041301,-1.065881301,-2.202557328,-89.9698,40.4795
172485,0.5,594.6565715,2.4,2.97,192.8,7000000,28.1228,1,0.082660134,0.45970097,-2.493017853,-0.777179065,0.059528091,0.761165968,-2.821306964,-0.272903853,-1.715838788,-2.548403111,-121.3098,40.4533
172531,22.7,266.7096,10.1,3.71,388.9,37500000,22.852,3,0.142015255,0.952287008,-1.9518208,-0.04888881,0.132035591,1.278117988,-2.024683764,0.245388674,-1.90293199,-2.270072438,-105.055,40.4391
172601,15.05,388.6857143,2.8,2.23,71.4,6360000,20.4461,3,0.300238936,0.38188638,-1.203176668,-0.962632149,0.26484386,0.74094583,-1.328614832,-0.29982776,-0.24054452,-1.028787072,-103.361,40.4219
172609,7.6,338.5062857,22.3,2.35,718.2,52500000,24.0566,3,0.159853794,1.694749287,-1.833495667,0.527534817,0.15318779,1.973543757,-1.876090724,0.679830788,-2.361030484,-2.555921513,-101.5415,40.4317
172628,65.5,233.7142858,37.4,1.57,199.4,58600000,21.2219,4,0.171117722,0.991397653,-1.765403529,-0.00863956,0.140192711,1.454550128,-1.964737297,0.374696662,-1.756763969,-2.33943396,-111.494,40.4423
172632,2.142,202.1875428,13.5,6.76,836.8,91100000,22.852,2,0.051692671,0.876166332,-2.962439263,-0.132199329,0.059252288,1.05976967,-2.825950879,0.058051592,-2.830239934,-2.88400247,-105.0874,40.4123
172636,11.3,383.8857143,15.9,1.51,3753.8,24000000,19.0437,3,0.850070089,5.924538403,-0.162436475,1.779102777,0.524361817,4.755116108,-0.645573342,1.559221114,-1.941539252,-2.204794456,-104.0743,40.3921
172640,0.7,265.6552,4.3,1.34,188.6,5830000,21.6326,1,0.144631694,0.614844387,-1.933564806,-0.486386072,0.084462305,1.012143512,-2.471449935,0.012070371,-1.447178734,-2.483520306,-76.0539,40.3871
172649,0.875,555.1194286,28,5.56,206.3,155570000,17.0615,1,0.010619643,0.377814225,-4.545049913,-0.973352672,0.006428658,0.621488421,-5.046989424,-0.475637999,-3.571697242,-4.571351425,-84.343,40.3722
172660,12,134.3906286,15.1,1.86,48,28000000,28.9687,3,0.063431865,0.3157341,-2.75778894,-1.152854877,0.093410051,0.667276684,-2.370756322,-0.4045505,-1.604934063,-1.966205822,-84.343,40.3722
172678,1.7,412.4478857,11,1.16,1548.9,12710000,22.7969,1,0.214325907,2.576756352,-1.540257491,0.94653138,0.114170648,2.655790119,-2.170061037,0.976742207,-2.486788871,-3.146803244,-106.807,40.354
172736,20,354.9008,93.3,1.21,550.7,113000000,22.6984,3,0.093635273,1.837387482,-2.368348114,0.608344716,0.102967823,2.249095788,-2.273338736,0.810528263,-2.97669283,-3.083866999,-83.0542,40.3929
172791,9.8,298.4611428,35.7,2.84,781.1,101500000,22.6984,3,0.098216587,1.665017763,-2.320580165,0.509835792,0.096688362,1.908056012,-2.336262236,0.646084929,-2.830415957,-2.982347165,-100.6921,40.3662
172806,1.8,461.1649142,37.2,8.39,1892.4,311800000,15.216,1,0.017745115,1.375516403,-4.031644994,0.318829226,0.008035677,1.39274166,-4.823863973,0.331274222,-4.350474221,-5.155138195,-81.1857,40.3397
172827,0.5,247.3828572,39.3,1.36,904.7,53700000,22.1375,1,0.057097472,1.705323841,-2.862995444,0.533755029,0.034818274,1.984125128,-3.357612908,0.685178076,-3.396750473,-4.042790984,-104.6388,40.3455
172832,0.1,314.1865142,29.5,1.96,4.2,57600000,22.3055,1,0.003571605,0.044101033,-5.634740149,-3.121272075,0.004157737,0.169453284,-5.482784346,-1.775178002,-2.513468074,-3.707606344,-94.7798,40.368
172861,12.7,1512.457142,2.1,1.26,606.9,2670000,27.3707,3,1.422814978,1.927823831,0.352637288,0.656391818,1.2448682,2.310814644,0.219029661,0.837600122,-0.30375453,-0.618570461,-105.1269,40.3377
172906,8.9,207.3260572,4.8,4.99,103.1,23890000,24.3557,3,0.09150528,0.356604755,-2.391358607,-1.031127238,0.100128745,0.644770753,-2.301298467,-0.438860446,-1.360231369,-1.862438021,-111.0581,40.3398
172914,25.4,123.7257143,12.2,9.23,12.4,113000000,28.2144,3,0.00797263,0.0704649,-4.831740849,-2.652640563,0.014063317,0.205343615,-4.26418548,-1.583070532,-2.179100286,-2.681114947,-105.2179,40.3353
172931,49.6,103.7746286,44.7,5.81,10.6,260000000,24.2223,4,0.009091023,0.08801598,-4.700467793,-2.430236885,0.012270189,0.251711671,-4.400582634,-1.379471008,-2.270230908,-3.021111626,-75.1912,40.325
172982,3.975,188.7236572,15.5,5.89,283.6,91140000,28.7348,2,0.025987483,0.455088292,-3.650140294,-0.787263831,0.042514574,0.698201208,-3.157908348,-0.359247954,-2.862876463,-2.798660395,-74.1361,40.3158
173000,1.8,132.3428572,1.9,1.41,266.5,2690000,27.7986,1,0.243179805,0.756000028,-1.413954173,-0.279713866,0.159395268,1.153568877,-1.8363682,0.142860508,-1.134240307,-1.979228708,-78.6522,40.3184
173056,9.894,179.2763429,28.2,4.62,108.1,130000000,26.9273,3,0.024478451,0.378855157,-3.709962101,-0.970601317,0.034803521,0.677153481,-3.358036723,-0.389857324,-2.739360783,-2.968179399,-92.6216,40.2872
173158,0.8,163.2766858,102.5,3.32,113.2,340400000,27.4224,1,0.003428234,0.310902282,-5.675710147,-1.168276623,0.003778952,0.580084662,-5.578308629,-0.544581217,-4.507433524,-5.033727411,-110.2259,40.3014
173268,22.8,1315.137257,0.8,1.5,2832.8,1220000,27.8696,3,5.143741644,4.940576226,1.637780761,1.597481969,3.481998107,4.220065507,1.247606298,1.439850651,0.040298792,-0.192244353,-109.8839,40.2863
173386,3.6,273.2429714,18,3.38,890.4,60700000,24.0793,2,0.080276037,1.190319596,-2.522284122,0.174221839,0.098318531,1.406927519,-2.319542751,0.341408262,-2.696505961,-2.660951013,-106.8551,40.2782
173522,25,119.7531429,24.9,1.65,902.2,41000000,30.6298,3,0.187011921,2.253239318,-1.676582914,0.812368878,0.222936856,2.482835852,-1.500866706,0.909401395,-2.488951791,-2.410268102,-81.2212,40.2546
173647,2.6,106.8571429,4.7,1.06,526.4,5000000,21.4922,2,0.59299579,1.31656653,-0.52256798,0.275027234,0.587472632,1.721209075,-0.531925617,0.543026994,-0.797595214,-1.074952612,-74.6499,40.2678
173707,12.1,711.7257143,1.1,4.07,81.5,4400000,22.6429,3,0.322101887,0.330619756,-1.132887365,-1.106786338,0.290680026,0.628012233,-1.235532183,-0.465195634,-0.026101027,-0.770336549,-105.0916,40.258
173734,49.8,222.7292572,18.5,7.44,230.8,137310000,25.0814,4,0.056600381,0.600754252,-2.871739555,-0.509569327,0.053639695,0.871352039,-2.925465903,-0.137709206,-2.362170228,-2.787756697,-105.8145,40.2436
173767,2.4,3077.363657,21.7,4.01,200.2,86900000,23.8494,2,0.028470529,0.419929729,-3.558885794,-0.867667894,0.042807796,0.692325898,-3.151035053,-0.367698483,-2.6912179,-2.78333657,-104.6414,40.2275
173829,16.3,227.6669714,1.9,4.74,171.1,8910000,23.7459,3,0.254459425,0.506608938,-1.368613885,-0.680015899,0.231268496,0.818226133,-1.464175921,-0.200616534,-0.688597987,-1.263559388,-105.1233,40.2309
173836,22.7,141.5932572,20.8,8.13,42.6,169000000,23.7918,3,0.012465777,0.16587,-4.384768266,-1.796550929,0.017356532,0.367146601,-4.053786382,-1.001994054,-2.588217337,-3.051792328,-105.8426,40.2275
173860,2,168.4209143,13.9,1.25,9.7,17360000,29.3601,1,0.011739295,0.090612309,-4.444813508,-2.401165218,0.014582851,0.287514683,-4.227909047,-1.246481348,-2.04364829,-2.981427699,-83.965,40.188
173872,4.2,61.02857143,6.5,1.5,70.5,9700000,24.9315,2,0.115214789,0.309308441,-2.160957159,-1.173416309,0.164696841,0.634111216,-1.803648822,-0.45553092,-0.98754085,-1.348117903,-81.1867,40.1512
173892,19,3161.485715,9.2,1.75,136.9,16200000,26.2818,3,0.1684792,0.641588216,-1.780942979,-0.443808589,0.200062546,1.074207244,-1.609125231,0.071582942,-1.33713439,-1.680708174,-109.682,40.1925
173927,13.2,188.3428572,3.3,2.74,206.1,8920000,23.7459,3,0.315727763,0.706041545,-1.152874945,-0.348081198,0.292027828,1.086256113,-1.230906181,0.082737025,-0.804793748,-1.313643206,-90.1589,40.1836
173987,1.4,148.9477715,9.4,9.26,80.9,87500000,32.7248,1,0.005557914,0.168401572,-5.192532439,-1.781403844,0.006045318,0.343170526,-5.108471183,-1.069527795,-3.411128595,-4.038943388,-74.0406,40.1866
174054,21.4,50.26285715,5.5,2.21,18.5,12250000,27.4594,3,0.076573047,0.158383189,-2.569510136,-1.842737934,0.107374891,0.414378045,-2.231428913,-0.88097657,-0.726772203,-1.350452344,-74.2085,40.1777
174071,103.4,35.50457143,1.3,1.42,747,1870000,26.864,4,3.768869367,2.444765117,1.326775054,0.893949052,2.293275403,2.673668173,0.829981103,0.983451377,0.432826002,-0.153470274,-78.9626,40.166
174101,54.45,53.72571428,1.7,7.26,6.9,12050000,27.9709,4,0.062500292,0.061019727,-2.772584046,-2.796558078,0.072606869,0.192488088,-2.622695748,-1.64772101,0.023974031,-0.974974739,-78.9626,40.166
174158,3.4,50.91611429,0.6,6.93,133.1,3850000,31.6494,2,0.169180562,0.260664217,-1.776788721,-1.344522225,0.232269463,0.473880569,-1.459857102,-0.746799953,-0.432266496,-0.713057149,-105.039,40.1821
174176,1,2862.699886,20.1,4.08,301.9,82170000,27.0432,1,0.015022773,0.545769434,-4.198188037,-0.605558675,0.012903142,0.821745247,-4.350284425,-0.19632485,-3.592629361,-4.153959575,-105.039,40.1821
174311,2.1,2349.828571,5.9,1.21,82,7200000,26.5563,2,0.152003664,0.370771119,-1.883850655,-0.992170338,0.229963221,0.732981152,-1.469835892,-0.310635291,-0.891680317,-1.159200601,-92.6445,40.1771
174367,0.3,2647.148458,17.7,1.72,432.7,30430000,28.1464,1,0.04505989,0.961909151,-3.099762774,-0.03883527,0.036746225,1.321910893,-3.303719784,0.279078336,-3.060927504,-3.58279812,-74.8051,40.1709
174440,74,2551.657142,8.6,1.58,69.2,13540000,27.0826,4,0.24915014,0.494871177,-1.389699594,-0.703457799,0.253237386,0.917897028,-1.373427945,-0.085670064,-0.686241796,-1.287757881,-87.6428,40.171
174538,2.4,2541.389714,10.9,1.05,162.3,11410000,26.9881,2,0.149909737,0.611941137,-1.897721918,-0.491119182,0.227011985,1.038022941,-1.482752464,0.037317886,-1.406602736,-1.52007035,-83.1354,40.1933
174598,5.4,3082.0192,3.2,2.38,250.6,7490000,26.8992,2,0.209163023,0.594097626,-1.564641319,-0.52071162,0.27005634,0.925446766,-1.309124677,-0.077478668,-1.043929699,-1.231646009,-74.7888,40.1608
174655,1.5,30.05714286,63.8,1.8,588.9,115000000,28.2501,1,0.019531626,1.156471687,-3.935720295,0.14537372,0.016983303,1.485340367,-4.07552457,0.395643949,-4.081094015,-4.471168519,-105.9594,40.1487
174679,7.4,1693.737714,0.6,1.84,0.1,1050000,29.0012,3,0.037063439,0.00558423,-3.295124264,-5.187808785,0.081170315,0.046307686,-2.511205674,-3.07244732,1.89268452,0.561241646,-85.2883,40.1249
174944,18.115,2.491885716,29.1,5.51,106.6,160000000,27.1925,3,0.020128928,0.350884099,-3.905597285,-1.047299313,0.028617102,0.630593838,-3.553750778,-0.461093304,-2.858297972,-3.092657473,-108.7109,40.1218
175003,17.85,1935.170971,1.1,1.5,244,1710000,28.895,3,1.215629633,0.993418808,0.195262159,-0.006602943,1.155523358,1.460436615,0.144553365,0.378735442,0.201865103,-0.234182077,-76.8915,40.0739
175079,0.9,1958.238515,0.7,2.97,58.2,1990000,28.8928,1,0.113992772,0.209968155,-2.171620236,-1.560799403,0.086205933,0.453266477,-2.451016273,-0.791275077,-0.610820833,-1.659741196,-105.2225,40.0795
175195,17,2017.485714,0.6,2.04,2.5,1200000,29.2766,3,0.155369536,0.044091879,-1.861948896,-3.121479671,0.239189284,0.17950349,-1.430500059,-1.717560626,1.259530775,0.287060567,-86.0383,40.102
175489,57.6,1870.674058,1,1.81,34.3,1830000,30.4541,4,0.720333258,0.296784194,-0.328041316,-1.214750024,0.708455685,0.644224526,-0.344667769,-0.43970797,0.886708708,0.095040201,-75.7237,40.0671
175587,38.957,1934.469714,1.9,8.78,2.4,17010000,29.1339,4,0.026708833,0.028428584,-3.622760942,-3.560360173,0.038520944,0.113596511,-3.256553195,-2.175102483,-0.062400769,-1.081450712,-95.3489,40.07
175599,15.6,1816.261258,2.9,4.97,278.2,14330000,30.6908,3,0.180065797,0.683746558,-1.714432957,-0.380167959,0.205103269,0.992251902,-1.584241674,-0.007778271,-1.334264998,-1.576463403,-106.2108,40.0155
175656,25.796,2278.145942,1.4,5.86,10.1,8480000,32.7806,3,0.05119324,0.073340019,-2.972147783,-2.612648864,0.084187003,0.222294776,-2.474714731,-1.503750959,-0.359498919,-0.970963772,-78.6351,40.0349
175710,20.6,2026.907543,18.4,3.69,268.3,68000000,28.65,3,0.062782854,0.74850428,-2.768073275,-0.289678357,0.079967715,1.090605909,-2.52613229,0.086733421,-2.478394918,-2.612865711,-105.1944,40.025
175714,5,2672.240915,14,2.17,151,30450000,28.2248,2,0.056885289,0.44188323,-2.866718507,-0.816709618,0.09382446,0.769099501,-2.366329687,-0.262534928,-2.050008889,-2.103794759,-85.3117,40.027
175795,0.1,1259.771429,5.1,2.38,756.2,12220000,12.6852,1,0.235800769,1.223671177,-1.444768028,0.201855502,0.068322501,1.492578791,-2.683516124,0.400505356,-1.64662353,-3.08402148,-91.5041,40.0068
175919,3.4,2138.113829,2.5,5.01,4,12720000,30.9506,2,0.014783194,0.029805047,-4.214264274,-3.513077528,0.034579451,0.11723603,-3.364495666,-2.143566026,-0.701186747,-1.22092964,-104.5797,39.9962
175939,39.3,2097.714058,3.7,4.63,759.8,17070000,30.1233,4,0.4698344,1.571198738,-0.755374988,0.451838855,0.380291624,1.739265059,-0.966816888,0.553462644,-1.207213843,-1.520279533,-107.231,39.9858
175945,4.867,1955.48,4.7,1.36,218.9,6370000,30.1959,2,0.234777366,0.673952833,-1.449117591,-0.394595151,0.345225217,1.073653036,-1.063558271,0.071066886,-1.05452244,-1.134625157,-83.7312,39.9676
175960,103.6,2053.450514,2.1,3.35,299.2,7080000,30.1233,4,0.636340784,0.966784634,-0.452021035,-0.033779523,0.533784526,1.309803009,-0.627763031,0.269876751,-0.418241511,-0.897639782,-105.3692,39.9469
175972,5.8,2061.399658,2.5,2.1,55.7,5230000,30.5299,2,0.125593631,0.233026567,-2.074703737,-1.45660281,0.208581958,0.505597713,-1.56742323,-0.682013959,-0.618100927,-0.885409271,-74.4903,39.9408
175975,100,2063.645257,4.3,9.21,609.4,39910000,30.5299,4,0.188571194,1.044774749,-1.668279657,0.043801311,0.164591545,1.225704679,-1.804288358,0.203515927,-1.712080968,-2.007804285,-94.0664,39.9272
175993,83.2,2031.662857,2.9,6.39,201.5,18650000,30.5299,4,0.214851757,0.582719475,-1.53780699,-0.540049384,0.201568013,0.869211355,-1.601628419,-0.140168967,-0.997757605,-1.461459452,-75.0703,39.9256
176054,13.933,2314.767428,29.3,2.13,141.8,62400000,26.5465,3,0.059808707,0.608866731,-2.816604019,-0.496155867,0.078586949,1.014188488,-2.543549639,0.014088774,-2.320448152,-2.557638412,-74.6968,39.9076
176142,1.1,2032.559315,2,2.06,67.9,4060000,26.9879,1,0.084989438,0.267227944,-2.465228295,-1.319653262,0.064799057,0.554780409,-2.736464225,-0.589182903,-1.145575033,-2.147281321,-85.9512,39.9292
176414,2.25,1748.480686,0.9,2.42,1.7,2140000,30.5581,2,0.044435158,0.02250894,-3.113724272,-3.79384271,0.098846622,0.105967703,-2.314185903,-2.244620916,0.680118438,-0.069564987,-85.9512,39.9292
176435,5.138,2112.8,0.6,1.02,84,570000,28.8995,2,0.971077761,0.402161684,-0.02934873,-0.910901072,1.224119573,0.788992729,0.20222187,-0.236998174,0.881552341,0.439220043,-121.1855,39.8894
176622,1.4,2316.114286,2.6,2.81,33.7,7430000,32.0031,1,0.031722515,0.150013667,-3.450728607,-1.897028875,0.031862581,0.36522206,-3.446322982,-1.007249726,-1.553699732,-2.439073256,-87.088,39.8919
176636,76.433,1706.285714,6.5,1.39,144.8,9060000,29.2198,4,0.471070641,0.84259262,-0.752747216,-0.171271688,0.453388629,1.324829682,-0.79100562,0.281283909,-0.581475528,-1.07228953,-105.1243,39.8641
176762,3.8,2503.855314,61.5,1.08,253.1,66200000,29.9794,2,0.045758466,0.80959524,-3.08437845,-0.211220859,0.084555824,1.245073866,-2.470343329,0.219194858,-2.873157591,-2.689538187,-75.2287,39.8254
176789,12.9,2863.176685,16.4,1.1,17.6,18030000,26.0403,3,0.067328708,0.20032303,-2.698168572,-1.607824065,0.100523257,0.524980145,-2.297366161,-0.644394836,-1.090344506,-1.652971325,-86.305,39.8503
176815,28.1,2025.531772,5.1,4.69,480.3,24070000,34.0163,3,0.157131873,0.99932663,-1.850669874,-0.000673597,0.18374111,1.284035557,-1.694227524,0.250007897,-1.849996277,-1.944235421,-86.305,39.8503
176851,23.85,2119.050972,10.6,3.07,168.5,32490000,24.284,3,0.106696802,0.592461709,-2.237764097,-0.523469034,0.113396482,0.954549101,-2.176864911,-0.046516195,-1.714295063,-2.130348716,-76.2941,39.8254
177143,36.8,1996,16.9,2.39,830.5,40400000,30.5355,4,0.306093302,2.146039166,-1.183865317,0.763623895,0.274017607,2.308637408,-1.294562915,0.836657484,-1.947489212,-2.131220398,-76.902,39.7938
177157,38.6,1999.892458,3.7,1.13,174.7,4180000,30.5355,4,0.96376124,1.031434646,-0.036911691,0.030950694,0.856534548,1.551392303,-0.154860626,0.439152788,-0.067862385,-0.594013414,-99.9613,39.794
177175,50.3,1937.438057,34.7,1.4,318.2,48500000,30.5355,4,0.190520339,1.406458862,-1.657996321,0.3410751,0.201346087,1.857759754,-1.602730026,0.619371328,-1.999071421,-2.222101354,-79.3836,39.7569
177181,40.6,1951.928572,29.9,2.05,543.8,61500000,30.5355,4,0.188825159,1.725360664,-1.666933779,0.545436109,0.187297928,2.034359005,-1.675054734,0.710180784,-2.212369888,-2.385235518,-92.2741,39.789
177208,28.4,2146.742857,9.1,2.32,225.3,20990000,30.5355,3,0.151492525,0.797716905,-1.887218998,-0.2260015,0.186034742,1.200640827,-1.681821839,0.182855436,-1.661217498,-1.864677275,-82.4022,39.7868
177305,117.2,2107.189028,19.4,2.68,523.3,52000000,30.6958,4,0.19662736,1.518213651,-1.626444914,0.417534414,0.189503542,1.811925709,-1.663347564,0.594390207,-2.043979329,-2.257737771,-111.1514,39.7742
177326,264.5,2174.316914,8.1,1.33,299.4,10710000,30.6958,4,0.584833037,1.37837055,-0.536428879,0.320902041,0.535067853,1.844107313,-0.625361711,0.611995319,-0.85733092,-1.237357031,-79.2168,39.7797
177342,53.5,2352.835657,61.4,2.85,301.9,175000000,29.1015,4,0.062292168,1.034670266,-2.775919577,0.034082793,0.068451408,1.39595291,-2.681631151,0.333577272,-2.81000237,-3.015208423,-75.3464,39.769
177355,17,2343.794286,26,1.29,571.9,33500000,32.1536,3,0.184528,1.837685902,-1.689954068,0.608507118,0.232414144,2.232642649,-1.459234397,0.803185928,-2.298461186,-2.262420325,-92.5153,39.7894
177438,50.2,2396.4208,4.5,4.87,17.7,21820000,23.9025,4,0.082510748,0.13171345,-2.49482671,-2.027126553,0.078154515,0.335452887,-2.549067446,-1.09227376,-0.467700158,-1.456793686,-74.5213,39.7407
